,Unnamed: 0,obs_1_in_lawn,obs_1_x,obs_1_y,obs_1_t,obs_1_z,obs_1_speed,obs_4_in_lawn,obs_4_x,obs_4_y,obs_4_t,obs_4_z,obs_4_speed,obs_5_in_lawn,obs_5_x,obs_5_y,obs_1_average_speed,obs_1_total_distance,obs_4_average_speed,obs_4_total_distance,obs_5_total_distance
104,105,False,541.1275501605,320.864704068704,104.0,0.0,629.10506583543,False,494.156324593522,486.87584217041905,104.0,0.0,693.71359999998,True,589.401598186824,426.462680592302,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
105,106,False,538.902772914689,318.246150846082,105.0,0.0,625.856861577381,False,494.817760552144,487.49915435501504,105.0,0.0,694.622229456194,True,588.639997315979,425.264828144466,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
106,107,False,537.487165406856,315.727019137317,106.0,0.0,623.358647642296,False,495.298376867213,488.11967990356,106.0,0.0,695.400103563732,True,588.101381223573,424.37203472168306,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
107,108,False,536.8469178841,314.291659734929,107.0,0.0,622.080268631463,False,495.300439762269,488.896940461678,107.0,0.0,695.947371588892,True,587.696502308466,424.019010719649,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
108,109,False,535.989472505773,312.773343444454,108.0,0.0,620.573830423455,False,495.464615942643,489.640466849137,108.0,0.0,696.586658232435,True,587.489579219715,423.967838736128,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
109,110,False,535.423641400782,311.392436684589,109.0,0.0,619.389800848576,False,495.694137444063,490.33000419714,109.0,0.0,697.234674204016,True,586.98114335316,423.984226774303,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
110,111,False,534.527332884769,309.923324068077,110.0,0.0,617.876958950818,False,496.23161079178,491.158697479923,110.0,0.0,698.199597292335,True,586.177155613526,423.660116451458,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
111,112,False,533.14363524586,307.441052001937,111.0,0.0,615.436541212194,False,497.19998943128,492.257800433187,111.0,0.0,699.661040488739,True,584.620326422287,424.042499734712,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
112,113,False,532.475169834474,305.674636916872,112.0,0.0,613.976213011965,False,498.612778148559,493.104536677092,112.0,0.0,701.260854906756,True,583.103681458627,424.237079469316,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
113,114,False,532.309741815462,304.290506613048,113.0,0.0,613.144659641156,False,500.431093743034,494.034384592086,113.0,0.0,703.20783040587,True,581.8696670137,424.441011936342,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
114,115,False,532.110456130492,303.18497128167,114.0,0.0,612.423598773322,False,501.54731892687,494.3648333272,114.0,0.0,704.234550099157,True,580.513321480445,424.499893566931,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
115,116,False,532.038248121457,301.927133356575,115.0,0.0,611.739071272277,False,502.406656105487,494.989022862194,115.0,0.0,705.284751609708,True,579.960400536245,424.537066474492,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
116,117,False,531.797557170727,300.213341281338,116.0,0.0,610.685428101947,False,504.425988084994,496.22745490576494,116.0,0.0,707.592583665046,True,578.769096399416,424.218548122446,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
117,118,False,532.133284372108,298.677834083166,117.0,0.0,610.224779002998,False,505.651319350146,497.282248397361,117.0,0.0,709.20581732786,True,578.246825228899,423.836995399999,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
118,119,False,532.516028968647,297.057884596006,118.0,0.0,609.767749154702,False,506.477131085225,498.087526503689,118.0,0.0,710.359253033902,True,578.35912808365,423.83127268276,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
119,120,False,533.483238591745,294.994110393617,119.0,0.0,609.611262219833,False,507.401932593003,498.53942140948703,119.0,0.0,711.335557875761,True,579.814364582847,424.63429626336494,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
120,121,False,534.38974744108,293.702337021093,120.0,0.0,609.781489504063,False,508.218509877519,499.332926598293,120.0,0.0,712.474157683872,True,582.696119188903,424.568279214323,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
121,122,False,535.252378362971,292.427340152,121.0,0.0,609.925288712962,False,509.551801176329,501.32621842805105,121.0,0.0,714.822366301874,True,585.162679298947,423.847128769661,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
122,123,False,536.123059122957,291.03600373572,122.0,0.0,610.024499502943,False,511.060803384429,503.126357572591,122.0,0.0,717.160565313097,True,587.178111912852,423.38201227091,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
123,124,False,536.856884036772,290.641745580463,123.0,0.0,610.481726353648,False,511.908082621023,504.268570935318,123.0,0.0,718.565707980752,True,588.674849903476,423.28182495004,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
124,125,False,538.0840960067,290.059235022183,124.0,0.0,611.284593456274,False,512.714806197114,504.986550532047,124.0,0.0,719.644279288038,True,590.24608872467,422.799742594901,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
125,126,False,539.098020668963,289.515649002437,125.0,0.0,611.919918703825,False,513.10400399827,506.056605698669,125.0,0.0,720.672607423311,True,592.563572459658,422.191032272756,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
126,127,False,541.302759673991,289.080280715979,126.0,0.0,613.657955484574,False,514.533372737271,508.86110269794494,126.0,0.0,723.660288740069,True,595.741146178061,421.897897761082,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
127,128,False,544.266483469252,288.826354084207,127.0,0.0,616.154743422106,False,515.452951272268,510.841982868826,127.0,0.0,725.707431708291,True,596.952636091927,422.29798214910494,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
128,129,False,545.663686316539,288.949036277939,128.0,0.0,617.446681204542,False,516.200716512627,511.89149610834,128.0,0.0,726.977361075422,True,598.49616923815,422.655194016744,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
129,130,False,547.188529379832,289.399950321134,129.0,0.0,619.005345639873,False,516.856938637215,512.689740001632,129.0,0.0,728.005401436264,True,599.9937222289,422.81830039994,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
130,131,False,548.922895555881,290.107861917167,130.0,0.0,620.869484522796,False,516.92156684627,513.090799553082,130.0,0.0,728.333766110582,True,602.647604435933,423.244637213875,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
131,132,True,550.353201602341,290.573251760578,131.0,0.0,622.351557524092,False,517.27702737577,513.438481106056,131.0,0.0,728.83097967307,True,604.252555734798,423.712684726773,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
132,133,True,551.604600476513,290.709661874974,132.0,0.0,623.522046742788,False,517.732027481564,513.550329350166,132.0,0.0,729.232742720618,True,605.868874402627,424.643152883676,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
133,134,True,553.236481381278,291.107004355945,133.0,0.0,625.151095589082,False,518.740332880343,513.494378237967,133.0,0.0,729.909589907411,True,607.379243168996,425.197167561899,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
134,135,True,554.703233714761,291.086366168146,134.0,0.0,626.439901397244,False,519.234240294285,513.499069586607,134.0,0.0,730.263987035027,True,608.305919563874,425.439505269912,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
135,136,True,555.539373075128,291.143580154984,135.0,0.0,627.206966879488,False,519.592647406194,513.824339671153,135.0,0.0,730.747542778677,True,609.732690118088,425.777926140947,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
136,137,True,556.731992353044,291.322062924818,136.0,0.0,628.346286418692,False,520.050848436245,514.278807627997,136.0,0.0,731.392901889629,True,609.452018623667,425.727781182252,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
137,138,True,557.575398149796,291.451727415562,137.0,0.0,629.153744354604,False,520.742648780934,515.379674934509,137.0,0.0,732.65893538193,True,608.688119614994,425.361116853849,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
138,139,True,558.314486656231,291.706808399045,138.0,0.0,629.926922806581,False,521.138257257088,517.392959265036,138.0,0.0,734.357241044157,True,607.839192868373,424.98381212651,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
139,140,True,559.859170674043,292.212033266165,139.0,0.0,631.5300177928,False,522.3467583814,519.411019778049,139.0,0.0,736.636914265386,True,607.303600885763,424.483974930028,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
140,141,True,562.65491429465,294.135146368018,140.0,0.0,634.898446138321,False,523.115661486309,520.905344240675,140.0,0.0,738.235987304029,True,607.459941841685,424.562497108468,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
141,142,True,564.167054293512,295.721380930274,141.0,0.0,636.973783047252,False,524.070195082006,521.782081974946,141.0,0.0,739.531007087195,True,607.40700977887,424.40346571079294,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
142,143,True,565.174229669164,297.066808777982,142.0,0.0,638.490876019123,False,524.72731915101,523.464843823139,142.0,0.0,741.18432402621,True,607.719140225887,425.193307719971,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
143,144,True,566.067431120607,298.253784351593,143.0,0.0,639.834085099824,False,525.071185546527,524.731257642148,143.0,0.0,742.322465400278,True,608.52458526083,427.178511714535,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
144,145,True,566.830737356754,299.685589329298,144.0,0.0,641.177461600179,False,525.978218251722,527.764321225866,144.0,0.0,745.109565657464,True,609.151719051984,428.951850690864,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
145,146,True,568.497560203886,302.931037860279,145.0,0.0,644.171320113584,False,526.440434567035,529.60679094495,145.0,0.0,746.741510940792,True,608.910653009103,429.357706746686,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
146,147,True,568.952856811003,304.902564942447,146.0,0.0,645.502073878841,False,527.107053287125,531.415649134082,146.0,0.0,748.494781391049,True,608.657669942857,429.976624289948,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
147,148,True,568.822496609633,306.765520923855,147.0,0.0,646.269384604361,False,527.234153419546,532.816079681866,147.0,0.0,749.579100095232,True,607.986685397921,430.49558998972,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
148,149,True,568.799532927307,308.286665741933,148.0,0.0,646.972624561968,False,527.233978064736,534.853420861258,148.0,0.0,751.028527709139,True,607.190377289807,431.47849255661697,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
149,150,True,568.698622958732,309.310923798383,149.0,0.0,647.372668048449,False,526.923515231693,537.092382356058,149.0,0.0,752.407215601386,True,606.582746929443,432.139296981339,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
150,151,True,568.831983188583,307.302384398191,150.0,0.0,646.532737419436,False,526.520243220509,538.551439363406,150.0,0.0,753.167457715335,True,605.51891342457,432.659224055806,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
151,152,True,568.875440753432,304.670551198147,151.0,0.0,645.324268767101,False,525.314861787503,540.362816924186,151.0,0.0,753.623034367358,True,604.544725491344,433.239294836958,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
152,153,True,568.024387013864,301.905352476515,152.0,0.0,643.271751358976,False,524.19285232432,541.809101615675,152.0,0.0,753.880129079876,True,603.812031497337,433.69631893429,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
153,154,True,567.470013048206,300.712124379331,153.0,0.0,642.222700827105,False,523.255375288142,543.170261637292,153.0,0.0,754.208274215458,True,602.498857282035,435.507370809634,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
154,155,True,568.166072780857,302.017263932994,154.0,0.0,643.449387265847,False,522.838236188193,544.776447685996,154.0,0.0,755.076949173892,True,601.36815674951,436.778957070256,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
155,156,True,569.167198954864,304.723711157652,155.0,0.0,645.606567893959,False,522.750254923858,547.033340299187,155.0,0.0,756.646089279424,True,600.279164009458,438.061022421745,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
156,157,True,569.509981032558,306.183335234435,156.0,0.0,646.59868022676,False,522.576133679048,549.437352455694,156.0,0.0,758.265929449863,True,598.888664421424,439.126379439739,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
157,158,True,569.888558405448,307.013587525877,157.0,0.0,647.325506933683,False,522.098716397334,551.247680620469,157.0,0.0,759.250337539069,True,597.648156458559,439.889466927277,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
158,159,True,570.36438400765,307.939524863062,158.0,0.0,648.183833119366,False,521.530857029994,553.195816469344,158.0,0.0,760.276295956689,True,596.109167208273,442.051899010734,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
159,160,True,571.165199239049,309.256572363748,159.0,0.0,649.514674485463,False,520.959378012026,555.37122277059,159.0,0.0,761.469545431974,True,594.989355862333,443.832072756924,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
160,161,True,571.994877658842,311.122897384041,160.0,0.0,651.134085534304,False,520.071737098199,557.587549120162,160.0,0.0,762.481794315226,True,594.055624122751,445.334788181135,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
161,162,True,572.417329378447,312.174503152368,161.0,0.0,652.008066967872,False,519.215747246118,559.218810186654,161.0,0.0,763.092831741277,True,593.421794040321,446.132922902564,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
162,163,True,573.16135247091,313.739937245046,162.0,0.0,653.411573350831,False,518.42104146502,559.963101960404,162.0,0.0,763.098323802899,True,592.587229837642,446.99358385185906,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
163,164,True,573.993853279013,315.172793346655,163.0,0.0,654.830385113597,False,517.572399080533,561.292523098682,163.0,0.0,763.498843991569,True,591.937698841233,447.836310128368,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
164,165,True,574.492078774294,316.656298763443,164.0,0.0,655.981981552064,False,516.491267460439,564.083757429216,164.0,0.0,764.822668831379,True,590.651612594187,450.093063362306,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
165,166,True,575.49203534655,318.938630586995,165.0,0.0,657.961194013767,False,515.354600717377,566.152511921766,165.0,0.0,765.584111143833,True,588.829976570082,452.72570466536,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
166,167,True,576.409683081788,321.95975847979,166.0,0.0,660.231935633844,False,514.284138886282,567.57306932746,166.0,0.0,765.916029689807,True,587.980888001639,454.215597566649,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
167,168,True,576.55397642511,323.664286613868,167.0,0.0,661.190636776467,False,513.342004415876,568.795484070547,167.0,0.0,766.190783158318,True,586.81181800694,455.877350417311,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
